,country,equipment_type,equipment_subtype,satus,source
982,RUS,Tanks,T-72B,destroyed,https://i.postimg.cc/1XwLVN2J/1366.png
983,RUS,Tanks,T-72B,destroyed,https://i.postimg.cc/PJyDTMvz/3f.png
984,RUS,Tanks,T-72B,destroyed,https://i.postimg.cc/nVC3Hb5N/v90.png
985,RUS,Tanks,T-72B,destroyed,https://i.postimg.cc/P5zgmnd2/680.png
986,RUS,Tanks,T-72B,destroyed,https://i.postimg.cc/T1X85D34/443fp.png
987,RUS,Tanks,T-72B,destroyed,https://i.postimg.cc/7LsDvrGm/b900.png
988,RUS,Tanks,T-72B,destroyed,https://i.postimg.cc/258nmcdH/443l.png
989,RUS,Tanks,T-72B,captured and later destroyed,https://i.postimg.cc/q78RX85k/v43.png
990,RUS,Tanks,T-72B,damaged and abandoned,https://i.postimg.cc/8zz8WcH7/763.png
991,RUS,Tanks,T-72B,abandoned,https://i.postimg.cc/1tvs3GFY/470.png
992,RUS,Tanks,T-72B,abandoned,https://i.postimg.cc/sfLpFS54/4566.png
993,RUS,Tanks,T-72B,abandoned,https://i.postimg.cc/zv3Z8G8D/5570.png
994,RUS,Tanks,T-72B,abandoned,https://i.postimg.cc/QCL5TQsB/d24.png
995,RUS,Tanks,T-72B,abandoned,https://i.postimg.cc/KzgLWJ4m/341.png
996,RUS,Tanks,T-72B,damaged and captured,https://i.postimg.cc/Bv3rSysY/33213.png
997,RUS,Tanks,T-72B,captured and stripped,https://i.postimg.cc/HxqJby2G/488.png
998,RUS,Tanks,T-72B Obr. 1989,captured,https://i.postimg.cc/NM8vPWBX/669.png
999,RUS,Tanks,T-72B Obr. 1989,captured,https://i.postimg.cc/prpmytmf/f433.png
1000,RUS,Tanks,T-72B Obr. 1989,destroyed,https://i.postimg.cc/VLBGh0Lz/3dd1.jpg
1001,RUS,Tanks,T-72B Obr. 1989,abandoned,https://i.postimg.cc/rsFyfrR7/h8.png
1002,RUS,Tanks,T-72B Obr. 1989,abandoned,https://i.postimg.cc/6qVQKzjC/4t.png
1003,RUS,Tanks,T-72B3,damaged,https://i.postimg.cc/zfTsVnsF/579.png 
1004,RUS,Tanks,T-72B3,captured,https://i.postimg.cc/FzSnwdhF/j77.png
1005,RUS,Tanks,T-72B3,captured,https://postimg.cc/BthpbCF0
1006,RUS,Tanks,T-72B3,captured,https://i.postimg.cc/FzMQsXTM/568.png
1007,RUS,Tanks,T-72B3,destroyed,https://i.postimg.cc/Xqy5KYn3/55u.png
1008,RUS,Tanks,T-72B3,destroyed,https://i.postimg.cc/9MgnjkFX/6hh.png
1009,RUS,Tanks,T-72B3,destroyed,https://i.postimg.cc/y6wWVgL9/4432.png
1010,RUS,Tanks,T-72B3,destroyed,https://i.postimg.cc/Bn1tj0QC/4368.png
1011,RUS,Tanks,T-72B3,destroyed,https://i.postimg.cc/htc1rXFj/d31.png
1012,RUS,Tanks,T-72B3,abandoned,https://i.postimg.cc/fLmkGMYm/5g6.png
1013,RUS,Tanks,T-72B3,abandoned,https://i.postimg.cc/QdqN23SW/48.png
1014,RUS,Tanks,T-72B3,abandoned,https://i.postimg.cc/9Q0cgWhd/3dh0.png
1015,RUS,Tanks,T-72B3,abandoned,https://i.postimg.cc/sDXVZcxD/d31.png
1016,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/Y9ZrwnNF/44334.jpg
1017,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/cJfQLSyB/653.png
1018,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/CLV1kbgs/335.png
1019,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/2SLnLCmB/659.png
1020,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/SR1fCMXS/m3.png
1021,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/xT11NQbP/f686.png
1022,RUS,Tanks,T-72B3 Obr. 2016,captured,https://postimg.cc/nM5FPWSC
1023,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/85dw1Jvb/n9.png
1024,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/QxbX7PSj/bo.jpg
1025,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/VsK9XjfC/d332.png
1026,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/MG8fCYbX/3d3.png
1027,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/DwB9FktZ/479p.png
1028,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/3wPF3jtz/331.png
1029,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/WpJWQz1d/ta1.png
1030,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/RFS7hm3f/d15.png
1031,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/rpYCXVgJ/4436.png
1032,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/43hnyXsw/d138.png
1033,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/4dfJWDSG/hh3.png
1034,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/fLGLK0K6/466.png
1035,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/Hxvw9rwC/559.jpg
1036,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/prpmytmf/f433.png
1037,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/Jnhs4Bys/fhj.png
1038,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/hGdX1BWT/346.png
1039,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/ZnNgPmr9/3322.png
1040,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/xCm0kLJ2/3325.png
1041,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/L6tGr73p/bb665.png
1042,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/brSLcD3L/h65.png
1043,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/zf1qWFGh/4f20.png
1044,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/3RgpyvLd/556.jpg
1045,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/j5CJ7pm9/4fgh.png
1046,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/4dfJWDSG/hh3.png
1047,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/cL1v8KKC/4fs.png
1048,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/d0FgkBKX/34f.png
1049,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/yYwQcbj8/99.jpg
1050,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/pVh8rpDb/36h.png
1051,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/mrvgXNrT/6655.png
1052,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/jS8n67Hd/661.png
1053,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/yx9rcK2s/g9.jpg
1054,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/59FrZ5yT/g8.jpg
1055,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/R0N4J5Np/546.jpg
1056,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/fRbh1njW/547.jpg
1057,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/rsyFds36/e1.jpg
1058,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/FsBsR9xq/e3.jpg
1059,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/KYxKwWxr/46.png
1060,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/MKfjQR9R/44311.png
1061,RUS,Tanks,T-72B3 Obr. 2016,abandoned,https://i.postimg.cc/c6ysfCQt/c9.png
1062,RUS,Tanks,T-72B3 Obr. 2016,abandoned,https://i.postimg.cc/prkfqWMs/b4.jpg
1063,RUS,Tanks,T-72B3 Obr. 2016,abandoned,https://i.postimg.cc/brDMR83Y/d4g.png
1064,RUS,Tanks,T-72B3 Obr. 2016,abandoned,https://i.postimg.cc/G3jxcQTv/b55.jpg
1065,RUS,Tanks,T-72B3 Obr. 2016,abandoned and later destroyed,https://i.postimg.cc/44PbCC3z/v44.png
1066,RUS,Tanks,T-72B3 Obr. 2016,33 captured,https://i.postimg.cc/Rhx51CZ2/7799.png 
1067,RUS,Tanks,T-80BV,captured,https://i.postimg.cc/63bVWQwX/470.png
1068,RUS,Tanks,T-80BV,captured,https://i.postimg.cc/1zNj1Pjv/44355.png
1069,RUS,Tanks,T-80BV,captured,https://i.postimg.cc/4yWGbC6D/578.png
1070,RUS,Tanks,T-80BV,destroyed,https://i.postimg.cc/fRTVS0Tt/7u5.png
1071,RUS,Tanks,T-80BV,abandoned,https://i.postimg.cc/fbx3fPBg/665f.jpg
1072,RUS,Tanks,T-80BV,abandoned,https://i.postimg.cc/X7GD7K2Y/h66.jpg
1073,RUS,Tanks,T-80U,captured,https://i.postimg.cc/YCx7XJ5N/4r.png
1074,RUS,Tanks,T-80U,captured,https://i.postimg.cc/7LFzTNhH/5466.png
1075,RUS,Tanks,T-80U,captured,https://i.postimg.cc/XY9XK8Qj/f25.png
1076,RUS,Tanks,T-80U,captured,https://i.postimg.cc/GtdbBMjV/4f7.png
1077,RUS,Tanks,T-80U,captured,https://i.postimg.cc/GmVvVvpf/8k.png
1078,RUS,Tanks,T-80U,captured,https://i.postimg.cc/7PWhmmcg/u8.jpg
1079,RUS,Tanks,T-80U,captured,https://i.postimg.cc/7PgrKTDY/s1.jpg
1080,RUS,Tanks,T-80U,captured,https://i.postimg.cc/Ls88PXB9/74.png
1081,RUS,Tanks,T-80U,captured,https://i.postimg.cc/HxYDSTTS/542.png
1082,RUS,Tanks,T-80U,captured,https://i.postimg.cc/NFhVD8bY/659.png
1083,RUS,Tanks,T-80U,captured,https://i.postimg.cc/JnK0gXrB/763.png
1084,RUS,Tanks,T-80U,captured,https://i.postimg.cc/nrBdhrmk/3da.png
1085,RUS,Tanks,T-80U,captured,https://i.postimg.cc/SxpBCFNR/4433.png
1086,RUS,Tanks,T-80U,captured,https://i.postimg.cc/nrLk93TH/d2c.png
1087,RUS,Tanks,T-80U,captured,https://i.postimg.cc/Kcg5Wc8N/o1.png
1088,RUS,Tanks,T-80U,captured,https://i.postimg.cc/sXz38mY9/32d.png
1089,RUS,Tanks,T-80U,destroyed,https://i.postimg.cc/NM9ys7Kt/c8.png
1090,RUS,Tanks,T-80U,destroyed,https://i.postimg.cc/tJP6fPZC/n77.png
1091,RUS,Tanks,T-80U,destroyed,https://i.postimg.cc/F1tnjNHH/f431.png
1092,RUS,Tanks,T-80U,destroyed,https://i.postimg.cc/tRFL7Tj8/h7.jpg
1093,RUS,Tanks,T-80U,destroyed,https://postlmg.cc/HJF3Zn73
1094,RUS,Tanks,T-80U,abandoned,https://i.postimg.cc/Bb1f2rCj/b8.jpg
1095,RUS,Tanks,T-80U,abandoned,https://i.postimg.cc/8Ck7L8Zk/m88.png
1096,RUS,Tanks,T-80U,abandoned,https://i.postimg.cc/L6bcSj1H/77633.png
1097,RUS,Tanks,T-80U,abandoned,https://i.postimg.cc/Y0bvnMbC/l8.png
1098,RUS,Tanks,T-80U,abandoned,https://i.postimg.cc/6pZrMGJj/5554.png
1099,RUS,Tanks,T-80U,abandoned,https://i.postimg.cc/fT1zwVth/l2.png
1100,RUS,Tanks,T-80U,abandoned,https://i.postimg.cc/Kjw2vWY5/l3.png
1101,RUS,Tanks,T-80U,abandoned,https://i.postimg.cc/prNhDTGN/n77.png 
1102,RUS,Tanks,T-80U,abandoned,https://i.postimg.cc/90L44nrM/f58.png
1103,RUS,Tanks,T-80U,abandoned,https://i.postimg.cc/mg84T7cL/4g.jpg
1104,RUS,Tanks,T-80U,abandoned,https://i.postimg.cc/rF2MjVXk/5g3.jpg
1105,RUS,Tanks,T-80U,abandoned,https://i.postimg.cc/vBWYKzb7/47.png
1106,RUS,Tanks,T-80U,damaged and captured,https://i.postimg.cc/Pf2gzrfP/f5.png
1107,RUS,Tanks,T-80U,captured and stripped,https://i.postimg.cc/Zq13p4Tf/4680.png
1108,RUS,Tanks,T-80U,abandoned and later destroyed,https://i.postimg.cc/2Src3YPH/b67.png
1109,RUS,Tanks,T-80U,abandoned and destroyed,https://i.postimg.cc/5ys6P3S7/652.png
1110,RUS,Tanks,T-80UK,abandoned and later destroyed,https://i.postimg.cc/Tw85mW08/f4.png
1111,RUS,Tanks,T-80BVM,captured,https://i.postimg.cc/pT8gPXns/g78.png
1112,RUS,Tanks,T-80BVM,captured,https://i.postimg.cc/QMpKGxyL/324.png
1113,RUS,Tanks,T-80BVM,captured,https://i.postimg.cc/fLpZW20x/d35.png
1114,RUS,Tanks,T-80BVM,captured,https://i.postimg.cc/jdKNRZQV/v6.jpg
1115,RUS,Tanks,T-80BVM,captured,https://i.postimg.cc/BQnQ8tqm/5799.png
1116,RUS,Tanks,T-80BVM,captured,https://i.postimg.cc/pLG98wSz/3h.png
1117,RUS,Tanks,T-80BVM,captured,https://i.postimg.cc/CxH8wwhD/3d20.png
1118,RUS,Tanks,T-80BVM,captured,https://i.postimg.cc/KzmrkB8F/bf.png
1119,RUS,Tanks,T-80BVM,captured,https://i.postimg.cc/NMNZPpZN/gl.png
1120,RUS,Tanks,T-80BVM,destroyed,https://i.postimg.cc/2y474krg/336.png
1121,RUS,Tanks,T-80BVM,destroyed,https://i.postimg.cc/pdQwzGBj/7763.png
1122,RUS,Tanks,T-80BVM,destroyed,https://i.postimg.cc/xdYHR8yF/f2h.png
1123,RUS,Tanks,T-80BVM,destroyed,https://i.postimg.cc/N0gj4tCc/4315.png
1124,RUS,Tanks,T-80BVM,abandoned,https://i.postimg.cc/ZnF3nGrh/7uu.jpg
1125,RUS,Tanks,T-90A,captured,https://i.postimg.cc/hv56LFZ3/t5.png
1126,RUS,Tanks,T-90A,captured,https://i.postimg.cc/85Vs1vt5/v6.jpg
1127,RUS,Tanks,T-90A,captured,https://i.postimg.cc/fWVW6BwK/v8.jpg
1128,RUS,Tanks,T-90A,captured,https://i.postimg.cc/hPHLMRrc/65h.png
1129,RUS,Tanks,T-90A,captured,https://i.postimg.cc/907C3bwz/3324.png
1130,RUS,Tanks,T-90A,destroyed,https://i.postimg.cc/4dtYkZVp/43.png
1131,RUS,Tanks,T-90A,destroyed,https://i.postimg.cc/nM8jX4k8/5422.png
1132,RUS,Tanks,T-90A,destroyed,https://i.postimg.cc/VsC0bQZ3/541.png
1133,RUS,Tanks,T-90A,destroyed,https://i.postimg.cc/T2DGFDC5/h65.png
1134,RUS,Tanks,T-90A,destroyed,https://i.postimg.cc/3NqQz3zh/5gj.png
1135,RUS,Tanks,T-90A,destroyed,https://i.postimg.cc/DZQ2qvtq/fr.png
1136,RUS,Tanks,T-90A,abandoned,https://i.postimg.cc/vHYqqTjM/544.png
1137,RUS,Tanks,T-90A,abandoned,https://i.postimg.cc/5txSTbY7/368.png
1138,RUS,Tanks,T-90A,abandoned and later destroyed,https://i.postimg.cc/90XRZvq9/4432.png
1139,RUS,Tanks,T-90A,abandoned and later destroyed,https://i.postimg.cc/PJxLN77q/3h.png
1140,RUS,Tanks,Unknown tank,damaged,https://i.postimg.cc/44SFGsk4/4373.png
1141,RUS,Tanks,Unknown tank,destroyed,https://i.postimg.cc/ZYXm1v90/d1k.png
1142,RUS,Tanks,Unknown tank,destroyed,https://i.postimg.cc/Tw5GDxqp/ff13.png
1143,RUS,Tanks,Unknown tank,destroyed,https://i.postimg.cc/W1SsT1yQ/468.png
1144,RUS,Tanks,Unknown tank,destroyed,https://i.postimg.cc/FKmnM11S/43fh.png
1145,RUS,Tanks,Unknown tank,destroyed,https://i.postimg.cc/Pq9dkXdz/d22.jpg
1146,RUS,Tanks,Unknown tank,destroyed,https://i.postimg.cc/vHgrmVJg/4g.png
1147,RUS,Tanks,Unknown tank,abandoned,https://i.postimg.cc/j23fFqPt/875.jpg
1148,RUS,Tanks,T-64BV,damaged,https://i.postimg.cc/DfYzLMQ3/v60.png
1149,RUS,Tanks,T-64BV,captured,https://i.postimg.cc/2ygSrvvG/6533.png
1150,RUS,Tanks,T-64BV,captured,https://i.postimg.cc/VL4dSdk8/32133.png
1151,RUS,Tanks,T-72A,captured,https://i.postimg.cc/Hk743jcQ/4311.jpg 
1152,RUS,Tanks,T-72A,captured,https://i.postimg.cc/tTk2850K/1d4.jpg
1153,RUS,Tanks,T-72A,captured,https://i.postimg.cc/pLZK95pC/6652.jpg
1154,RUS,Tanks,T-72A,captured,https://i.postimg.cc/j283Hqqn/3d1d.png
1155,RUS,Tanks,T-72A,captured,https://i.postimg.cc/zBdwP2J2/fs.jpg
1156,RUS,Tanks,T-72A,destroyed,https://i.postimg.cc/Fs5y8Zj7/43gd.png
1157,RUS,Tanks,T-72A,destroyed,https://i.postimg.cc/pdJJKX3H/fss.jpg
1158,RUS,Tanks,T-72AV,captured,https://i.postimg.cc/Y0ZfvWm2/d67.png
1159,RUS,Tanks,T-72AV,destroyed,https://i.postimg.cc/QN5N4k84/431fp.png
1160,RUS,Tanks,T-72AV,destroyed,https://i.postimg.cc/Dz9N71pg/f5j.png
1161,RUS,Tanks,T-72B,damaged,https://i.postimg.cc/HLqxBrSK/4fa.png
1162,RUS,Tanks,T-72B,captured,https://i.postimg.cc/4xc1brgd/446.png
1163,RUS,Tanks,T-72B,captured,https://i.postimg.cc/26mGDmRD/m4.png
1164,RUS,Tanks,T-72B,captured,https://i.postimg.cc/TY3dqqM5/52.png
1165,RUS,Tanks,T-72B,captured,https://i.postimg.cc/PJknPwNV/1245.png
1166,RUS,Tanks,T-72B,captured,https://i.postimg.cc/3Jk4mgVW/659.png
1167,RUS,Tanks,T-72B,captured,https://i.postimg.cc/13gv8gsQ/g5mm.jpg
1168,RUS,Tanks,T-72B,captured,https://i.postimg.cc/8PQKDG7t/ta2.png
1169,RUS,Tanks,T-72B,captured,https://i.postimg.cc/JhJ6G2t4/5422.png 
1170,RUS,Tanks,T-72B,captured,https://i.postimg.cc/T3kpMkxx/52.jpg
1171,RUS,Tanks,T-72B,captured,https://i.postimg.cc/h421Rsvr/4314.png
1172,RUS,Tanks,T-72B,captured,https://i.postimg.cc/tCwv2JJQ/354.png
1173,RUS,Tanks,T-72B,captured,https://i.postimg.cc/7hvdbLzy/5422.jpg
1174,RUS,Tanks,T-72B,captured,https://i.postimg.cc/WzC3dgn1/d1d.jpg
1175,RUS,Tanks,T-72B,captured,https://i.postimg.cc/KYj8D0H8/r3.jpg
1176,RUS,Tanks,T-72B,captured,https://i.postimg.cc/XJyNTp3M/r4.jpg
1177,RUS,Tanks,T-72B,captured,https://i.postimg.cc/2j7N340c/23f.jpg
1178,RUS,Tanks,T-72B,captured,https://i.postimg.cc/Bv3rSysY/33213.png
1179,RUS,Tanks,T-72B,destroyed,https://i.postimg.cc/1XwLVN2J/1366.png
1180,RUS,Tanks,T-72B,destroyed,https://i.postimg.cc/PJyDTMvz/3f.png
1181,RUS,Tanks,T-72B,destroyed,https://i.postimg.cc/nVC3Hb5N/v90.png
1182,RUS,Tanks,T-72B,destroyed,https://i.postimg.cc/P5zgmnd2/680.png
1183,RUS,Tanks,T-72B,destroyed,https://i.postimg.cc/T1X85D34/443fp.png
1184,RUS,Tanks,T-72B,destroyed,https://i.postimg.cc/7LsDvrGm/b900.png
1185,RUS,Tanks,T-72B,destroyed,https://i.postimg.cc/258nmcdH/443l.png
1186,RUS,Tanks,T-72B,captured and later destroyed,https://i.postimg.cc/q78RX85k/v43.png
1187,RUS,Tanks,T-72B,damaged and abandoned,https://i.postimg.cc/8zz8WcH7/763.png
1188,RUS,Tanks,T-72B,abandoned,https://i.postimg.cc/1tvs3GFY/470.png
1189,RUS,Tanks,T-72B,abandoned,https://i.postimg.cc/sfLpFS54/4566.png
1190,RUS,Tanks,T-72B,abandoned,https://i.postimg.cc/zv3Z8G8D/5570.png
1191,RUS,Tanks,T-72B,abandoned,https://i.postimg.cc/QCL5TQsB/d24.png
1192,RUS,Tanks,T-72B,abandoned,https://i.postimg.cc/KzgLWJ4m/341.png
1193,RUS,Tanks,T-72B,damaged and captured,https://i.postimg.cc/Bv3rSysY/33213.png
1194,RUS,Tanks,T-72B,captured and stripped,https://i.postimg.cc/HxqJby2G/488.png
1195,RUS,Tanks,T-72B Obr. 1989,captured,https://i.postimg.cc/NM8vPWBX/669.png
1196,RUS,Tanks,T-72B Obr. 1989,captured,https://i.postimg.cc/prpmytmf/f433.png
1197,RUS,Tanks,T-72B Obr. 1989,destroyed,https://i.postimg.cc/VLBGh0Lz/3dd1.jpg
1198,RUS,Tanks,T-72B Obr. 1989,abandoned,https://i.postimg.cc/rsFyfrR7/h8.png
1199,RUS,Tanks,T-72B Obr. 1989,abandoned,https://i.postimg.cc/6qVQKzjC/4t.png
1200,RUS,Tanks,T-72B3,damaged,https://i.postimg.cc/zfTsVnsF/579.png 
1201,RUS,Tanks,T-72B3,captured,https://i.postimg.cc/FzSnwdhF/j77.png
1202,RUS,Tanks,T-72B3,captured,https://postimg.cc/BthpbCF0
1203,RUS,Tanks,T-72B3,captured,https://i.postimg.cc/FzMQsXTM/568.png
1204,RUS,Tanks,T-72B3,destroyed,https://i.postimg.cc/Xqy5KYn3/55u.png
1205,RUS,Tanks,T-72B3,destroyed,https://i.postimg.cc/9MgnjkFX/6hh.png
1206,RUS,Tanks,T-72B3,destroyed,https://i.postimg.cc/y6wWVgL9/4432.png
1207,RUS,Tanks,T-72B3,destroyed,https://i.postimg.cc/Bn1tj0QC/4368.png
1208,RUS,Tanks,T-72B3,destroyed,https://i.postimg.cc/htc1rXFj/d31.png
1209,RUS,Tanks,T-72B3,abandoned,https://i.postimg.cc/fLmkGMYm/5g6.png
1210,RUS,Tanks,T-72B3,abandoned,https://i.postimg.cc/QdqN23SW/48.png
1211,RUS,Tanks,T-72B3,abandoned,https://i.postimg.cc/9Q0cgWhd/3dh0.png
1212,RUS,Tanks,T-72B3,abandoned,https://i.postimg.cc/sDXVZcxD/d31.png
1213,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/Y9ZrwnNF/44334.jpg
1214,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/cJfQLSyB/653.png
1215,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/CLV1kbgs/335.png
1216,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/2SLnLCmB/659.png
1217,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/SR1fCMXS/m3.png
1218,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/xT11NQbP/f686.png
1219,RUS,Tanks,T-72B3 Obr. 2016,captured,https://postimg.cc/nM5FPWSC
1220,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/85dw1Jvb/n9.png
1221,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/QxbX7PSj/bo.jpg
1222,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/VsK9XjfC/d332.png
1223,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/MG8fCYbX/3d3.png
1224,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/DwB9FktZ/479p.png
1225,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/3wPF3jtz/331.png
1226,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/WpJWQz1d/ta1.png
1227,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/RFS7hm3f/d15.png
1228,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/rpYCXVgJ/4436.png
1229,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/43hnyXsw/d138.png
1230,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/4dfJWDSG/hh3.png
1231,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/fLGLK0K6/466.png
1232,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/Hxvw9rwC/559.jpg
1233,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/prpmytmf/f433.png
1234,RUS,Tanks,T-72B3 Obr. 2016,captured,https://i.postimg.cc/Jnhs4Bys/fhj.png
1235,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/hGdX1BWT/346.png
1236,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/ZnNgPmr9/3322.png
1237,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/xCm0kLJ2/3325.png
1238,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/L6tGr73p/bb665.png
1239,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/brSLcD3L/h65.png
1240,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/zf1qWFGh/4f20.png
1241,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/3RgpyvLd/556.jpg
1242,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/j5CJ7pm9/4fgh.png
1243,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/4dfJWDSG/hh3.png
1244,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/cL1v8KKC/4fs.png
1245,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/d0FgkBKX/34f.png
1246,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/yYwQcbj8/99.jpg
1247,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/pVh8rpDb/36h.png
1248,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/mrvgXNrT/6655.png
1249,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/jS8n67Hd/661.png
1250,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/yx9rcK2s/g9.jpg
1251,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/59FrZ5yT/g8.jpg
1252,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/R0N4J5Np/546.jpg
1253,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/fRbh1njW/547.jpg
1254,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/rsyFds36/e1.jpg
1255,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/FsBsR9xq/e3.jpg
1256,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/KYxKwWxr/46.png
1257,RUS,Tanks,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/MKfjQR9R/44311.png
1258,RUS,Tanks,T-72B3 Obr. 2016,abandoned,https://i.postimg.cc/c6ysfCQt/c9.png
1259,RUS,Tanks,T-72B3 Obr. 2016,abandoned,https://i.postimg.cc/prkfqWMs/b4.jpg
